Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/19/2023,AQS,40139812,3,4.1,ug/m3 LC,17,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/20/2023,AQS,40139812,3,8.4,ug/m3 LC,35,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/21/2023,AQS,40139812,3,3.9,ug/m3 LC,16,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/22/2023,AQS,40139812,3,2.9,ug/m3 LC,12,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/23/2023,AQS,40139812,3,5.6,ug/m3 LC,23,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/24/2023,AQS,40139812,3,2.9,ug/m3 LC,12,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/25/2023,AQS,40139812,3,7.8,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/26/2023,AQS,40139812,3,4.1,ug/m3 LC,17,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/27/2023,AQS,40139812,3,5.4,ug/m3 LC,23,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/28/2023,AQS,40139812,3,11.6,ug/m3 LC,48,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/29/2023,AQS,40139812,3,7.8,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/30/2023,AQS,40139812,3,2.7,ug/m3 LC,11,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
3/31/2023,AQS,40139812,3,4.7,ug/m3 LC,20,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/1/2023,AirNow,40139812,3,6.9,ug/m3 LC,29,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/2/2023,AirNow,40139812,3,5.3,ug/m3 LC,22,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/3/2023,AirNow,40139812,3,11.8,ug/m3 LC,49,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/4/2023,AirNow,40139812,3,12.8,ug/m3 LC,52,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/5/2023,AirNow,40139812,3,6.2,ug/m3 LC,26,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/6/2023,AirNow,40139812,3,7.9,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/7/2023,AirNow,40139812,3,10.4,ug/m3 LC,43,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/8/2023,AirNow,40139812,3,11,ug/m3 LC,46,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/9/2023,AirNow,40139812,3,8.9,ug/m3 LC,37,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/10/2023,AirNow,40139812,3,10.9,ug/m3 LC,45,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/11/2023,AirNow,40139812,3,9.8,ug/m3 LC,41,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/12/2023,AirNow,40139812,3,8,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/13/2023,AirNow,40139812,3,4.4,ug/m3 LC,18,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/14/2023,AirNow,40139812,3,5.7,ug/m3 LC,24,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/15/2023,AirNow,40139812,3,9,ug/m3 LC,38,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/16/2023,AirNow,40139812,3,12.2,ug/m3 LC,51,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/17/2023,AirNow,40139812,3,11.5,ug/m3 LC,48,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/18/2023,AirNow,40139812,3,7.9,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/19/2023,AirNow,40139812,3,11.1,ug/m3 LC,46,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/20/2023,AirNow,40139812,3,10.5,ug/m3 LC,44,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/21/2023,AirNow,40139812,3,7.7,ug/m3 LC,32,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/22/2023,AirNow,40139812,3,5.3,ug/m3 LC,22,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/23/2023,AirNow,40139812,3,3.3,ug/m3 LC,14,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/24/2023,AirNow,40139812,3,5.8,ug/m3 LC,24,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/25/2023,AirNow,40139812,3,6.5,ug/m3 LC,27,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/26/2023,AirNow,40139812,3,3.7,ug/m3 LC,15,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/27/2023,AirNow,40139812,3,6.6,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/28/2023,AirNow,40139812,3,9.4,ug/m3 LC,39,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/29/2023,AirNow,40139812,3,6.7,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
4/30/2023,AirNow,40139812,3,8.8,ug/m3 LC,37,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/1/2023,AirNow,40139812,3,10.5,ug/m3 LC,44,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/2/2023,AirNow,40139812,3,6.7,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/3/2023,AirNow,40139812,3,5.1,ug/m3 LC,21,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/4/2023,AirNow,40139812,3,5.6,ug/m3 LC,23,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/5/2023,AirNow,40139812,3,7.1,ug/m3 LC,30,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/6/2023,AirNow,40139812,3,3.9,ug/m3 LC,16,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/7/2023,AirNow,40139812,3,4.4,ug/m3 LC,18,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/8/2023,AirNow,40139812,3,6.4,ug/m3 LC,27,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/9/2023,AirNow,40139812,3,8.4,ug/m3 LC,35,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/10/2023,AirNow,40139812,3,8.2,ug/m3 LC,34,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/11/2023,AirNow,40139812,3,9.7,ug/m3 LC,40,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/12/2023,AirNow,40139812,3,10.7,ug/m3 LC,45,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/13/2023,AirNow,40139812,3,8,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/14/2023,AirNow,40139812,3,6.8,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/15/2023,AirNow,40139812,3,6,ug/m3 LC,25,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/16/2023,AirNow,40139812,3,5.1,ug/m3 LC,21,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/17/2023,AirNow,40139812,3,4.2,ug/m3 LC,18,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/18/2023,AirNow,40139812,3,5.2,ug/m3 LC,22,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/19/2023,AirNow,40139812,3,3.3,ug/m3 LC,14,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/20/2023,AirNow,40139812,3,4.1,ug/m3 LC,17,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/21/2023,AirNow,40139812,3,5,ug/m3 LC,21,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/22/2023,AirNow,40139812,3,4.5,ug/m3 LC,19,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/23/2023,AirNow,40139812,3,4.4,ug/m3 LC,18,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/24/2023,AirNow,40139812,3,4.4,ug/m3 LC,18,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/25/2023,AirNow,40139812,3,5.1,ug/m3 LC,21,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/26/2023,AirNow,40139812,3,4.1,ug/m3 LC,17,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/27/2023,AirNow,40139812,3,3.6,ug/m3 LC,15,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/28/2023,AirNow,40139812,3,4.4,ug/m3 LC,18,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/29/2023,AirNow,40139812,3,3.4,ug/m3 LC,14,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/30/2023,AirNow,40139812,3,3.8,ug/m3 LC,16,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
5/31/2023,AirNow,40139812,3,3.7,ug/m3 LC,15,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/1/2023,AirNow,40139812,3,5.2,ug/m3 LC,22,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/2/2023,AirNow,40139812,3,3.4,ug/m3 LC,14,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/3/2023,AirNow,40139812,3,5.2,ug/m3 LC,22,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/4/2023,AirNow,40139812,3,6.3,ug/m3 LC,26,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/5/2023,AirNow,40139812,3,6.1,ug/m3 LC,25,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/6/2023,AirNow,40139812,3,5.7,ug/m3 LC,24,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/7/2023,AirNow,40139812,3,8.8,ug/m3 LC,37,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/8/2023,AirNow,40139812,3,7.5,ug/m3 LC,31,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/9/2023,AirNow,40139812,3,6.8,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/10/2023,AirNow,40139812,3,6.7,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/11/2023,AirNow,40139812,3,4.5,ug/m3 LC,19,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/12/2023,AirNow,40139812,3,4.4,ug/m3 LC,18,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/13/2023,AirNow,40139812,3,6.3,ug/m3 LC,26,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/14/2023,AirNow,40139812,3,8.1,ug/m3 LC,34,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/15/2023,AirNow,40139812,3,6.3,ug/m3 LC,26,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/16/2023,AirNow,40139812,3,6.7,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/17/2023,AirNow,40139812,3,6.1,ug/m3 LC,25,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/18/2023,AirNow,40139812,3,5.3,ug/m3 LC,22,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/19/2023,AirNow,40139812,3,6.8,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/20/2023,AirNow,40139812,3,4,ug/m3 LC,17,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/21/2023,AirNow,40139812,3,6.1,ug/m3 LC,25,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/22/2023,AirNow,40139812,3,7.9,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/23/2023,AirNow,40139812,3,9.4,ug/m3 LC,39,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/24/2023,AirNow,40139812,3,7.8,ug/m3 LC,33,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/25/2023,AirNow,40139812,3,7.6,ug/m3 LC,32,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/26/2023,AirNow,40139812,3,9.9,ug/m3 LC,41,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/27/2023,AirNow,40139812,3,6.3,ug/m3 LC,26,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/28/2023,AirNow,40139812,3,7.7,ug/m3 LC,32,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/29/2023,AirNow,40139812,3,8.2,ug/m3 LC,34,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
6/30/2023,AirNow,40139812,3,11,ug/m3 LC,46,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/1/2023,AirNow,40139812,3,8.8,ug/m3 LC,37,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/2/2023,AirNow,40139812,3,7,ug/m3 LC,29,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/3/2023,AirNow,40139812,3,6.7,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/4/2023,AirNow,40139812,3,6.9,ug/m3 LC,29,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/5/2023,AirNow,40139812,3,8.8,ug/m3 LC,37,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/6/2023,AirNow,40139812,3,8.2,ug/m3 LC,34,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/7/2023,AirNow,40139812,3,7.2,ug/m3 LC,30,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/8/2023,AirNow,40139812,3,5.3,ug/m3 LC,22,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/9/2023,AirNow,40139812,3,4.9,ug/m3 LC,20,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/12/2023,AirNow,40139812,3,7,ug/m3 LC,29,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/13/2023,AirNow,40139812,3,5.7,ug/m3 LC,24,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/14/2023,AirNow,40139812,3,6.8,ug/m3 LC,28,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
7/15/2023,AirNow,40139812,3,4.7,ug/m3 LC,20,DURANGO COMPLEX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.4265,-112.11821
